transaction_id,sku,warehouse_id,transaction_type,quantity_change,timestamp
TXN0003989,ITM00058,WH003,OUTBOUND,-102,2023-11-27T00:00:00
TXN0003990,SKU00154,WH004,RETURN,156,2023-01-03T00:00:00
TXN0003991,SKU00094,WH005,INBOUND,30,2025-05-01T00:00:00
TXN0003992,PRO00109,WH001,RETURN,50,2025-02-17T00:00:00
TXN0003993,PROD00107,WH004,ADJUSTMENT,163,2023-02-13T00:00:00
TXN0003994,PRO00156,WH004,TRANSFER,13,2024-12-03T00:00:00
TXN0003995,ITM00158,WH004,INBOUND,120,2024-11-12T00:00:00
TXN0003996,SKU00069,WH002,ADJUSTMENT,176,2024-11-14T00:00:00
TXN0003997,PROD00185,WH002,ADJUSTMENT,91,2023-03-23T00:00:00
TXN0003998,SKU00088,WH002,RETURN,85,2023-04-30T00:00:00
TXN0003999,PRO00060,WH005,INBOUND,127,2024-11-20T00:00:00
TXN0004000,SKU00188,WH001,RETURN,99,2023-06-12T00:00:00
TXN0004001,SKU00170,WH001,INBOUND,137,2023-08-06T00:00:00
TXN0004002,ITM00134,WH001,ADJUSTMENT,15,2023-06-12T00:00:00
TXN0004003,PRO00055,WH003,INBOUND,143,2025-08-16T00:00:00
TXN0004004,PROD00059,WH005,,186,2023-01-10T00:00:00
TXN0004005,PRO00109,WH003,INBOUND,11,2025-09-01T00:00:00
TXN0004006,PROD00178,WH002,ADJUSTMENT,155,2024-03-20T00:00:00
TXN0004007,PRO00146,WH005, INBOUND ,192,2024-05-20T00:00:00
TXN0004008,PROD00129,WH001,RETURN,68,2025-02-23T00:00:00
TXN0004009,SKU00041,WH003,ADJUSTMENT,14,2024-03-12T00:00:00
TXN0004010,ITM00128,WH003,OUTBOUND,-134,2025-03-31T00:00:00
TXN0004011,PRO00039,WH005,ADJUSTMENT,100,2025-07-30T00:00:00
TXN0004012,PROD00125,WH003,INBOUND,137,2023-01-09T00:00:00
TXN0004013,SKU00083,WH005,OUTBOUND,-68,2023-06-10T00:00:00
TXN0004014,PRO00100,WH003,OUTBOUND,-177,2023-10-16T00:00:00
TXN0004015,PRO00064,WH001,RETURN,73,2025-03-03T00:00:00
TXN0004016,PROD00171,WH003,RETURN,93,2023-06-16T00:00:00
TXN0004017,ITM00189,WH003,INBOUND,79,2023-07-06T00:00:00
TXN0004018,PRO00081,WH003,ADJUSTMENT,99,2023-08-05T00:00:00
TXN0004019,PRO00047,WH005,INBOUND,156,2023-04-29T00:00:00
TXN0004020,PRO00012,WH005,ADJUSTMENT,68,2023-03-01T00:00:00
TXN0004021,ITM00036,WH003,OUTBOUND,-134,2024-04-04T00:00:00
TXN0004022,PRO00029,WH004,TRANSFER,56,
TXN0004023,SKU00020,WH004,TRANSFER,33,2024-09-13T00:00:00
TXN0004024,PROD00018,WH005,ADJUSTMENT,119,2025-05-27T00:00:00
TXN0004025,PRO00076,WH003,TRANSFER,197,2024-04-25T00:00:00
TXN0004026,PROD00045,WH005,INBOUND,52,2023-04-16T00:00:00
TXN0004027,SKU00094,WH002, TRANSFER ,19,2023-03-21T00:00:00
TXN0004028,ITM00091,WH001,INBOUND,171,2024-09-25T00:00:00
TXN0004029,ITM00189,WH005,INBOUND,93,2023-11-29T00:00:00
TXN0004030,PROD00084,WH001,OUTBOUND,-189,2024-10-10T00:00:00
TXN0004031,PRO00095,WH002,INBOUND,38,2025-05-25T00:00:00
TXN0004032,ITM00096,WH005,ADJUSTMENT,200,2024-08-11T00:00:00
TXN0004033,SKU00093,WH005,ADJUSTMENT,143,2024-12-06T00:00:00
TXN0004034,SKU00152,WH004,INBOUND,108,2025-04-15T00:00:00
TXN0004035,PROD00192,WH004,TRANSFER,97,2023-12-18T00:00:00
TXN0004036,SKU00035,WH004,OUTBOUND,-79,2023-02-05T00:00:00
TXN0004037,SKU00159,WH001,TRANSFER,66,2025-01-09T00:00:00
TXN0004038,PRO00032,WH005,TRANSFER,25,2025-06-21T00:00:00
TXN0004039,PRO00085,WH004,RETURN,119,2024-03-10T00:00:00
TXN0004040,SKU00057,WH005,RETURN,169,2023-07-14T00:00:00
TXN0004041,PROD00123,WH005,TRANSFER,53,2023-06-27T00:00:00
TXN0004042,SKU00054,WH004,OUTBOUND,-12,2025-03-01T00:00:00
TXN0004043,PRO00095,WH002,INBOUND,185,2024-08-24T00:00:00
TXN0004044,SKU00124,WH002, TRANSFER ,140,2024-10-09T00:00:00
TXN0004045,PROD00048,WH001, INBOUND,26,2024-12-12T00:00:00
TXN0004046,PROD00018,WH001,ADJUSTMENT,76,2024-05-11T00:00:00
TXN0004047,PROD00165,WH003,INBOUND,93,2024-06-22T00:00:00
TXN0004048,SKU00124,WH003,ADJUSTMENT,1,2023-05-24T00:00:00
TXN0004049,ITM00034,WH003,INBOUND,65,2024-07-25T00:00:00
TXN0004050,ITM00114,WH004,OUTBOUND,-164,2024-04-29T00:00:00
TXN0004051,SKU00186,WH005,INBOUND,108,2023-12-17T00:00:00
TXN0004052,PROD00185,WH004,INBOUND,140,2024-12-10T00:00:00
TXN0004053,SKU00031,WH005,TRANSFER,19,2025-06-24T00:00:00
TXN0004054,ITM00034,WH002,RETURN,191,2024-03-11T00:00:00
TXN0004055,SKU00194,WH004,RETURN,74,2025-01-11T00:00:00
TXN0004056,PRO00019,WH004,INBOUND,168,2024-03-31T00:00:00
TXN0004057,PROD00182,WH005,OUTBOUND,-147,2023-07-13T00:00:00
TXN0004058,PRO00010,WH005,RETURN,101,2023-04-07T00:00:00
TXN0004059,PRO00032,WH001,RETURN ,77,2023-03-26T00:00:00
TXN0004060,PROD00004,WH002,INBOUND,143,2024-06-05T00:00:00
TXN0004061,ITM00033,WH004,ADJUSTMENT,197,2025-09-03T00:00:00
TXN0004062,SKU00188,WH005,INBOUND,109,2023-07-13T00:00:00
TXN0004063,PROD00178,WH005,INBOUND,188,2024-10-15T00:00:00
TXN0004064,PRO00012,WH001,RETURN,44,2023-08-08T00:00:00
TXN0004065,PRO00157,WH005,TRANSFER,139,2025-08-31T00:00:00
TXN0004066,SKU00170,WH003,TRANSFER,178,2025-07-24T00:00:00
TXN0004067,SKU00067,WH004,TRANSFER,88,2024-02-08T00:00:00
TXN0004068,ITM00096,WH003,TRANSFER,66,2024-11-27T00:00:00
TXN0004069,PRO00156,WH005,RETURN,11,2024-01-09T00:00:00
TXN0004070,ITM00077,WH002,OUTBOUND,-81,2023-02-01T00:00:00
TXN0004071,ITM00015,WH005,ADJUSTMENT,121,2023-05-24T00:00:00
TXN0004072,ITM00036,WH001,ADJUSTMENT,13,2023-09-12T00:00:00
TXN0004073,SKU00170,WH001,TRANSFER,15,2023-03-16T00:00:00
TXN0004074,PRO00064,WH001,TRANSFER,12,2025-04-26T00:00:00
TXN0004075,ITM00111,WH005,OUTBOUND,-87,2023-12-31T00:00:00
TXN0004076,PRO00078,WH004,ADJUSTMENT ,47,2023-11-05T00:00:00
TXN0004077,PROD00080,WH004,OUTBOUND,-34,
TXN0004078,PRO00053,WH005,INBOUND,2,2024-11-10T00:00:00
TXN0004079,PRO00010,WH005,TRANSFER,58,2025-03-14T00:00:00
TXN0004080,PROD00044,WH002,,6,2023-06-15T00:00:00
TXN0004081,PRO00037,WH003,OUTBOUND,-110,2023-10-02T00:00:00
TXN0004082,SKU00061,WH001,ADJUSTMENT,26,2024-10-18T00:00:00
TXN0004083,PROD00167,WH004,ADJUSTMENT,177,2024-10-13T00:00:00
TXN0004084,PRO00092,WH005,INBOUND,18,2024-03-05T00:00:00
TXN0004085,PRO00109,WH002,ADJUSTMENT,93,2023-12-17T00:00:00
TXN0004086,SKU00124,WH003, TRANSFER ,169,2023-05-03T00:00:00
TXN0004087,SKU00101,WH005,ADJUSTMENT,40,2023-11-07T00:00:00
TXN0004088,PROD00045,WH004,OUTBOUND,-123,2025-01-04T00:00:00
TXN0004089,PROD00192,WH003,ADJUSTMENT,87,2024-06-16T00:00:00
TXN0004090,PROD00051,WH002,OUTBOUND,-168,2025-04-10T00:00:00
TXN0004091,PRO00092,WH005,RETURN,141,2023-01-06T00:00:00
TXN0004092,SKU00054,WH003,,7,
TXN0004093,SKU00141,WH003,OUTBOUND,-39,2023-01-29T00:00:00
TXN0004094,PRO00155,WH003,RETURN,103,2024-03-11T00:00:00
TXN0004095,SKU00082,WH004,INBOUND,88,2023-01-21T00:00:00
TXN0004096,SKU00061,WH001,INBOUND,37,2024-12-19T00:00:00
TXN0004097,PROD00187,WH005,ADJUSTMENT,119,2025-03-09T00:00:00
TXN0004098,SKU00089,WH005,TRANSFER,164,2023-12-15T00:00:00
TXN0004099,PRO00042,WH001,,77,2024-12-05T00:00:00
TXN0004100,PRO00032,WH005,RETURN,185,2023-06-10T00:00:00
TXN0004101,PROD00062,WH005,ADJUSTMENT,149,2025-02-25T00:00:00
TXN0004102,PRO00038,WH002,RETURN,101,2024-02-24T00:00:00
TXN0004103,PRO00052,WH005,ADJUSTMENT,112,2023-06-27T00:00:00
TXN0004104,SKU00101,WH004,OUTBOUND,-169,2023-02-24T00:00:00
TXN0004105,PROD00044,WH004,RETURN,54,2023-10-12T00:00:00
TXN0004106,PRO00109,WH002,RETURN,137,2023-04-27T00:00:00
TXN0004107,ITM00113,WH003,RETURN,51,2024-02-03T00:00:00
TXN0004108,PRO00155,WH004,OUTBOUND,-177,2025-08-21T00:00:00
TXN0004109,ITM00127,WH003,INBOUND,187,2023-03-30T00:00:00
TXN0004110,ITM00114,WH002,TRANSFER,31,2023-05-18T00:00:00
TXN0004111,ITM00011,WH005,OUTBOUND,-70,2024-01-14T00:00:00
TXN0004112,ITM00043,WH002,TRANSFER,156,2023-08-05T00:00:00
TXN0004113,SKU00079,WH003,ADJUSTMENT,37,2023-08-27T00:00:00
TXN0004114,PRO00097,WH005,TRANSFER,136,2024-05-12T00:00:00
TXN0004115,ITM00099,WH002,ADJUSTMENT,110,2023-01-02T00:00:00
TXN0004116,PRO00081,WH003,RETURN,26,2023-08-24T00:00:00
TXN0004117,SKU00061,WH002,OUTBOUND,-64,2024-10-15T00:00:00
TXN0004118,ITM00043,WH003,RETURN,110,2023-11-29T00:00:00
TXN0004119,PRO00161,WH003,RETURN,75,2023-08-14T00:00:00
TXN0004120,SKU00083,WH002,OUTBOUND,-122,2024-09-09T00:00:00
TXN0004121,ITM00172,WH004,ADJUSTMENT,184,2024-10-24T00:00:00
TXN0004122,ITM00110,WH004,INBOUND,61,2024-12-20T00:00:00
TXN0004123,ITM00176,WH005,TRANSFER,66,2024-06-15T00:00:00
TXN0004124,PROD00192,WH004,INBOUND,181,2024-04-28T00:00:00
TXN0004125,ITM00135,WH002,OUTBOUND,-111,2024-12-12T00:00:00
TXN0004126,SKU00089,WH002,RETURN,36,2025-09-19T00:00:00
TXN0004127,PROD00051,WH004,INBOUND,61,2024-06-20T00:00:00
TXN0004128,ITM00070,WH004,TRANSFER,16,2024-05-28T00:00:00
TXN0004129,PRO00029,WH002,TRANSFER,87,2025-06-26T00:00:00
TXN0004130,PRO00029,WH003,OUTBOUND,-153,2024-06-16T00:00:00
TXN0004131,PROD00102,WH005,TRANSFER,9,2023-03-23T00:00:00
TXN0004132,ITM00099,WH001,TRANSFER,195,2023-11-28T00:00:00
TXN0004133,PRO00027,WH003,ADJUSTMENT,173,2025-06-05T00:00:00
TXN0004134,PROD00004,WH005,RETURN,193,2025-05-30T00:00:00
TXN0004135,PROD00016,WH004,OUTBOUND,-159,2023-12-15T00:00:00
TXN0004136,PRO00151,WH003,RETURN,172,2023-11-19T00:00:00
TXN0004137,PRO00162,WH003,OUTBOUND,-163,2024-11-28T00:00:00
TXN0004138,PRO00137,WH005,TRANSFER,116,2023-02-22T00:00:00
TXN0004139,PRO00081,WH002,INBOUND,111,2024-04-01T00:00:00
TXN0004140,PRO00017,WH004,ADJUSTMENT,125,2023-10-07T00:00:00
TXN0004141,PRO00030,WH001,RETURN,102,2025-04-28T00:00:00
TXN0004142,ITM00043,WH004,RETURN,122,2025-02-19T00:00:00
TXN0004143,PRO00081,WH002,TRANSFER,136,2024-04-19T00:00:00
TXN0004144,PRO00005,WH002,RETURN,49,2025-04-13T00:00:00
TXN0004145,PRO00066,WH004,INBOUND,129,2024-12-14T00:00:00
TXN0004146,SKU00093,WH001,ADJUSTMENT,144,2025-02-24T00:00:00
TXN0004147,PRO00039,WH001,RETURN,127,2025-04-26T00:00:00
TXN0004148,PRO00055,WH003,,199,2025-01-02T00:00:00
TXN0004149,PRO00162,WH001,TRANSFER,71,2023-01-25T00:00:00
TXN0004150,SKU00170,WH005,RETURN,67,2023-12-15T00:00:00
TXN0004151,SKU00054,WH003,RETURN,199,2024-04-28T00:00:00
TXN0004152,SKU00031,WH001,OUTBOUND,-153,2023-11-05T00:00:00
TXN0004153,PROD00125,WH003,OUTBOUND,-13,2023-08-20T00:00:00
TXN0004154,ITM00110,WH002,ADJUSTMENT,66,2023-09-14T00:00:00
TXN0004155,PRO00137,WH003,INBOUND,93,2025-07-08T00:00:00
TXN0004156,SKU00089,WH002,OUTBOUND,-176,2023-12-01T00:00:00
TXN0004157,SKU00152,WH003,,34,2024-01-19T00:00:00
TXN0004158,PROD00168,WH001,INBOUND,17,2024-12-08T00:00:00
TXN0004159,PROD00108,WH004,ADJUSTMENT,62,2023-08-03T00:00:00
TXN0004160,PRO00133,WH004,ADJUSTMENT,170,2025-01-27T00:00:00
TXN0004161,PROD00153,WH001,RETURN,136,2025-09-11T00:00:00
TXN0004162,ITM00099,WH002,OUTBOUND,-184,2025-03-20T00:00:00
TXN0004163,PRO00115,WH004,INBOUND,20,2024-08-24T00:00:00
TXN0004164,SKU00098,WH005,ADJUSTMENT,188,2025-04-13T00:00:00
TXN0004165,SKU00009,WH002,RETURN,132,2023-12-27T00:00:00
TXN0004166,PRO00037,WH001,,124,2025-01-19T00:00:00
TXN0004167,PROD00108,WH002,OUTBOUND,-7,2025-03-12T00:00:00
TXN0004168,PRO00195,WH004,INBOUND,107,2024-09-18T00:00:00
TXN0004169,ITM00033,WH002,OUTBOUND,-60,2023-01-14T00:00:00
TXN0004170,SKU00069,WH002,ADJUSTMENT,169,2023-04-13T00:00:00
TXN0004171,PRO00156,WH003,INBOUND ,102,2023-08-17T00:00:00
TXN0004172,SKU00154,WH005,TRANSFER,20,2023-02-09T00:00:00
TXN0004173,PRO00007,WH001,INBOUND,22,2024-10-28T00:00:00
TXN0004174,PROD00106,WH002,INBOUND,164,2024-05-19T00:00:00
TXN0004175,PRO00119,WH002,INBOUND,11,2024-04-22T00:00:00
TXN0004176,PROD00129,WH002,TRANSFER,153,2024-11-22T00:00:00
TXN0004177,SKU00041,WH001,RETURN,62,2023-12-30T00:00:00
TXN0004178,PRO00064,WH005, OUTBOUND,-81,2023-12-08T00:00:00
TXN0004179,PRO00022,WH004,TRANSFER,138,2024-01-01T00:00:00
TXN0004180,ITM00111,WH002,TRANSFER,182,2025-06-26T00:00:00
TXN0004181,PRO00085,WH004,TRANSFER,183,2024-11-13T00:00:00
TXN0004182,SKU00116,WH005,OUTBOUND,-90,2025-04-24T00:00:00
TXN0004183,PRO00074,WH005,TRANSFER,194,2023-07-04T00:00:00
TXN0004184,PROD00016,WH001,RETURN,124,2025-02-09T00:00:00
TXN0004185,PRO00074,WH005,OUTBOUND,-150,2023-04-22T00:00:00
TXN0004186,ITM00058,WH003,TRANSFER,154,2024-11-22T00:00:00
TXN0004187,PROD00160,WH004,ADJUSTMENT,200,2023-05-15T00:00:00
TXN0004188,PROD00171,WH003,ADJUSTMENT,21,2023-08-03T00:00:00
TXN0004189,PROD00049,WH003,INBOUND,162,2025-09-16T00:00:00
TXN0004190,PRO00144,WH001,OUTBOUND,-16,2023-09-14T00:00:00
TXN0004191,PRO00037,WH003,INBOUND,20,
TXN0004192,PRO00100,WH005,RETURN ,128,2025-02-27T00:00:00
TXN0004193,PROD00136,WH005,RETURN,48,2024-01-12T00:00:00
TXN0004194,PROD00177,WH004,TRANSFER,96,2023-03-22T00:00:00
TXN0004195,PRO00005,WH005,INBOUND,23,2024-02-18T00:00:00
TXN0004196,ITM00176,WH004,TRANSFER,129,2025-06-10T00:00:00
TXN0004197,ITM00127,WH002,ADJUSTMENT,10,2023-11-21T00:00:00
TXN0004198,SKU00179,WH004,ADJUSTMENT,5,2023-04-06T00:00:00
TXN0004199,PRO00137,WH004,OUTBOUND,-35,2025-07-17T00:00:00
TXN0004200,PRO00019,WH002,OUTBOUND,-118,2024-05-16T00:00:00
TXN0004201,PRO00074,WH004,INBOUND,162,2025-09-03T00:00:00
TXN0004202,PRO00087,WH005,,104,2025-05-05T00:00:00
TXN0004203,SKU00124,WH002,OUTBOUND,-185,2024-08-12T00:00:00
TXN0004204,ITM00139,WH003,,98,2025-03-25T00:00:00
TXN0004205,PRO00144,WH002,TRANSFER,32,2023-10-04T00:00:00
TXN0004206,ITM00033,WH004,INBOUND,197,2025-03-13T00:00:00
TXN0004207,PROD00129,WH004,RETURN,182,2024-01-07T00:00:00
TXN0004208,SKU00079,WH003,OUTBOUND,-114,2024-05-09T00:00:00
TXN0004209,PROD00164,WH002,OUTBOUND,-98,2024-11-17T00:00:00
TXN0004210,PROD00121,WH001,ADJUSTMENT,105,2023-09-29T00:00:00
TXN0004211,ITM00176,WH003,RETURN,70,2023-04-19T00:00:00
TXN0004212,PRO00066,WH002,INBOUND,33,2024-08-13T00:00:00
TXN0004213,SKU00069,WH005,TRANSFER,154,2023-07-23T00:00:00
TXN0004214,PRO00097,WH003,RETURN,194,2025-06-27T00:00:00
TXN0004215,ITM00176,WH005, OUTBOUND ,-85,2024-12-08T00:00:00
TXN0004216,SKU00072,WH005,RETURN,94,2023-04-22T00:00:00
TXN0004217,PRO00060,WH002,OUTBOUND,-157,2024-03-18T00:00:00
TXN0004218,ITM00071,WH001,ADJUSTMENT,8,2023-10-28T00:00:00
TXN0004219,SKU00079,WH005,ADJUSTMENT,23,2023-04-30T00:00:00
TXN0004220,PROD00153,WH005,INBOUND,189,2023-11-01T00:00:00
TXN0004221,PROD00149,WH005,TRANSFER,97,2023-08-12T00:00:00
TXN0004222,PROD00051,WH005,ADJUSTMENT,172,2023-09-09T00:00:00
TXN0004223,PROD00107,WH005,INBOUND,28,2025-07-30T00:00:00
TXN0004224,PRO00074,WH001,TRANSFER,73,2023-05-19T00:00:00
TXN0004225,PROD00051,WH004,ADJUSTMENT,77,2023-09-08T00:00:00
TXN0004226,PRO00146,WH001,ADJUSTMENT,156,2023-10-11T00:00:00
TXN0004227,PRO00104,WH001,OUTBOUND,-197,2023-10-31T00:00:00
TXN0004228,SKU00159,WH004,OUTBOUND,-189,2023-09-14T00:00:00
TXN0004229,SKU00186,WH004,INBOUND,178,2024-05-05T00:00:00
TXN0004230,PRO00097,WH005,TRANSFER,186,2023-01-18T00:00:00
TXN0004231,SKU00009,WH005,OUTBOUND,-148,2024-07-29T00:00:00
TXN0004232,PRO00115,WH005,TRANSFER,42,2024-05-10T00:00:00
TXN0004233,PRO00163,WH003,OUTBOUND,-161,2023-08-28T00:00:00
TXN0004234,PRO00133,WH004,ADJUSTMENT,2,2023-12-09T00:00:00
TXN0004235,ITM00034,WH003,TRANSFER,65,
TXN0004236,PROD00045,WH005,RETURN,197,2023-01-19T00:00:00
TXN0004237,PRO00039,WH002,RETURN,128,2024-12-02T00:00:00
TXN0004238,ITM00172,WH001,INBOUND,173,2023-09-17T00:00:00
TXN0004239,PROD00145,WH001,INBOUND,61,2025-07-05T00:00:00
TXN0004240,SKU00197,WH002,INBOUND,67,2023-11-22T00:00:00
TXN0004241,SKU00086,WH003,RETURN,151,2024-02-05T00:00:00
TXN0004242,ITM00077,WH002,RETURN,120,2024-10-31T00:00:00
TXN0004243,ITM00034,WH004,TRANSFER,91,2023-05-08T00:00:00
TXN0004244,PROD00018,WH002,ADJUSTMENT,109,2023-12-19T00:00:00
TXN0004245,PROD00004,WH004,INBOUND,79,2024-11-25T00:00:00
TXN0004246,PRO00119,WH003,ADJUSTMENT,49,2025-07-05T00:00:00
TXN0004247,SKU00079,WH004,RETURN,72,2024-11-26T00:00:00
TXN0004248,PROD00062,WH003,TRANSFER,183,2023-11-13T00:00:00
TXN0004249,ITM00111,WH001,TRANSFER,56,2025-09-05T00:00:00
TXN0004250,SKU00067,WH002,ADJUSTMENT,84,2024-07-13T00:00:00
TXN0004251,SKU00124,WH001,OUTBOUND,-19,2023-06-04T00:00:00
TXN0004252,ITM00021,WH002,TRANSFER,135,2023-08-11T00:00:00
TXN0004253,PROD00004,WH004,OUTBOUND,-144,2024-07-16T00:00:00
TXN0004254,PROD00106,WH003,RETURN,2,2023-06-12T00:00:00
TXN0004255,PRO00195,WH005,ADJUSTMENT,194,2024-04-20T00:00:00
TXN0004256,PRO00161,WH004,OUTBOUND,-34,2024-10-04T00:00:00
TXN0004257,PROD00184,WH002,RETURN,86,2024-05-16T00:00:00
TXN0004258,SKU00083,WH004,ADJUSTMENT,27,2025-08-11T00:00:00
TXN0004259,SKU00067,WH005,RETURN,113,2025-04-09T00:00:00
TXN0004260,PRO00131,WH005,RETURN,156,2024-02-14T00:00:00
TXN0004261,PROD00018,WH003,RETURN,167,
TXN0004262,PROD00006,WH004,OUTBOUND,-200,2024-09-12T00:00:00
TXN0004263,SKU00020,WH001,INBOUND,40,2023-10-22T00:00:00
TXN0004264,SKU00196,WH001,ADJUSTMENT,47,2024-05-21T00:00:00
TXN0004265,SKU00101,WH002,OUTBOUND,-147,2025-05-02T00:00:00
TXN0004266,PRO00095,WH005,INBOUND,145,2023-04-26T00:00:00
TXN0004267,PROD00073,WH003,RETURN,124,2023-10-20T00:00:00
TXN0004268,PRO00014,WH003,TRANSFER,111,2025-07-13T00:00:00
TXN0004269,SKU00170,WH002,INBOUND,84,2025-03-02T00:00:00
TXN0004270,PRO00097,WH002,,26,2023-05-14T00:00:00
TXN0004271,SKU00041,WH003,RETURN,151,2024-02-29T00:00:00
TXN0004272,PROD00184,WH002,OUTBOUND,-183,2024-01-08T00:00:00
TXN0004273,PROD00121,WH004,RETURN,58,2025-09-25T00:00:00
TXN0004274,PRO00076,WH002,ADJUSTMENT,156,2025-04-02T00:00:00
TXN0004275,PRO00012,WH004,OUTBOUND,-85,2023-04-01T00:00:00
TXN0004276,PRO00068,WH003,TRANSFER,152,2025-09-08T00:00:00
TXN0004277,PROD00153,WH001,RETURN,111,2023-12-14T00:00:00
TXN0004278,SKU00093,WH005,INBOUND,122,2024-09-07T00:00:00
TXN0004279,SKU00154,WH005,INBOUND,78,2025-02-21T00:00:00
TXN0004280,ITM00040,WH005,OUTBOUND,-88,2024-07-29T00:00:00
TXN0004281,PRO00131,WH001,RETURN,77,2023-01-29T00:00:00
TXN0004282,ITM00065,WH001,TRANSFER,111,2024-08-27T00:00:00
TXN0004283,PRO00085,WH003,TRANSFER,85,2023-08-26T00:00:00
TXN0004284,PRO00013,WH005,TRANSFER,158,2023-04-10T00:00:00
TXN0004285,ITM00105,WH003,TRANSFER,116,2024-02-09T00:00:00
TXN0004286,PROD00044,WH002,INBOUND,166,2025-09-19T00:00:00
TXN0004287,PRO00146,WH005,ADJUSTMENT,172,2023-05-28T00:00:00
TXN0004288,PRO00119,WH002,TRANSFER,124,2023-09-07T00:00:00
TXN0004289,SKU00054,WH004,TRANSFER,160,2025-02-21T00:00:00
TXN0004290,ITM00077,WH002,TRANSFER,10,2023-01-31T00:00:00
TXN0004291,ITM00058,WH003,INBOUND,42,2025-04-28T00:00:00
TXN0004292,PROD00084,WH005,INBOUND,137,
TXN0004293,SKU00089,WH004,TRANSFER,85,2024-02-27T00:00:00
TXN0004294,SKU00089,WH003,TRANSFER,98,2024-01-13T00:00:00
TXN0004295,SKU00083,WH003,OUTBOUND,-61,2023-07-26T00:00:00
TXN0004296,PRO00163,WH005,RETURN,65,2023-06-18T00:00:00
TXN0004297,ITM00111,WH004,ADJUSTMENT,182,2025-01-29T00:00:00
TXN0004298,ITM00070,WH005,ADJUSTMENT,191,2025-07-15T00:00:00
TXN0004299,SKU00089,WH004,RETURN,38,2024-05-18T00:00:00
TXN0004300,PROD00004,WH001, TRANSFER,20,2025-06-25T00:00:00
TXN0004301,ITM00096,WH003,RETURN,140,
TXN0004302,PROD00102,WH003,ADJUSTMENT,72,2023-06-09T00:00:00
TXN0004303,PRO00131,WH003,ADJUSTMENT,70,2023-07-24T00:00:00
TXN0004304,ITM00139,WH001,,61,2025-03-27T00:00:00
TXN0004305,PRO00119,WH003,TRANSFER,101,2024-07-05T00:00:00
TXN0004306,ITM00176,WH001,ADJUSTMENT,3,2025-08-27T00:00:00
TXN0004307,SKU00130,WH003,TRANSFER,94,2023-04-05T00:00:00
TXN0004308,PROD00185,WH003,ADJUSTMENT,91,2023-08-15T00:00:00
TXN0004309,SKU00041,WH002,OUTBOUND,-199,2025-04-21T00:00:00
TXN0004310,ITM00063,WH004,ADJUSTMENT,49,2023-08-26T00:00:00
TXN0004311,PROD00199,WH005,RETURN,120,2023-01-12T00:00:00
TXN0004312,SKU00020,WH005,INBOUND,130,2024-12-18T00:00:00
TXN0004313,ITM00040,WH004,RETURN,19,2024-06-09T00:00:00
TXN0004314,PRO00060,WH001,OUTBOUND,-89,2023-07-26T00:00:00
TXN0004315,PROD00008,WH002,INBOUND,118,
TXN0004316,PROD00184,WH001,INBOUND,151,2024-01-20T00:00:00
TXN0004317,PRO00052,WH003,,53,2023-04-03T00:00:00
TXN0004318,PRO00074,WH005,RETURN,60,2023-10-18T00:00:00
TXN0004319,PROD00024,WH005,TRANSFER,14,2023-06-13T00:00:00
TXN0004320,SKU00072,WH005,RETURN,189,2025-09-28T00:00:00
TXN0004321,PRO00109,WH003,OUTBOUND,-77,2025-05-23T00:00:00
TXN0004322,PROD00090,WH004,RETURN,58,2024-06-29T00:00:00
TXN0004323,PROD00073,WH005,ADJUSTMENT,71,2024-05-21T00:00:00
TXN0004324,SKU00054,WH002,ADJUSTMENT,81,2023-04-26T00:00:00
TXN0004325,PRO00012,WH002,TRANSFER,84,2023-07-18T00:00:00
TXN0004326,PROD00160,WH002,TRANSFER,32,
TXN0004327,PRO00013,WH003,RETURN,173,2023-09-13T00:00:00
TXN0004328,ITM00110,WH003,ADJUSTMENT,109,2024-12-18T00:00:00
TXN0004329,PRO00076,WH005,OUTBOUND,-157,2024-01-18T00:00:00
TXN0004330,PROD00062,WH003,ADJUSTMENT,181,2025-08-06T00:00:00
TXN0004331,PRO00131,WH003,INBOUND,38,2025-08-22T00:00:00
TXN0004332,SKU00098,WH004,RETURN,122,2023-02-02T00:00:00
TXN0004333,SKU00094,WH004,OUTBOUND,-25,2025-02-11T00:00:00
TXN0004334,ITM00071,WH005,ADJUSTMENT,88,2023-06-27T00:00:00
TXN0004335,PRO00131,WH002,TRANSFER,178,2023-07-06T00:00:00
TXN0004336,PRO00014,WH001,ADJUSTMENT,88,2025-02-16T00:00:00
TXN0004337,PROD00184,WH004,ADJUSTMENT,6,2024-11-27T00:00:00
TXN0004338,PROD00075,WH001,ADJUSTMENT,37,2023-02-06T00:00:00
TXN0004339,PRO00081,WH001,RETURN,146,2025-03-07T00:00:00
TXN0004340,SKU00002,WH003,ADJUSTMENT,147,2025-03-20T00:00:00
TXN0004341,PRO00005,WH002,ADJUSTMENT,93,2023-03-19T00:00:00
TXN0004342,SKU00101,WH001,OUTBOUND,-188,2023-06-09T00:00:00
TXN0004343,PRO00028,WH001,ADJUSTMENT,161,2025-08-06T00:00:00
TXN0004344,PROD00102,WH001,RETURN,96,2024-09-03T00:00:00
TXN0004345,PROD00145,WH002,OUTBOUND,-137,2023-05-23T00:00:00
TXN0004346,PRO00097,WH003,INBOUND,58,2024-11-13T00:00:00
TXN0004347,PRO00042,WH004,,124,2023-11-02T00:00:00
