purchase_order_id,supplier_id,sku,qty_ordered,order_date,expected_delivery_date,delivery_status
PO001881,SUP029,PRO00013,202,2023-08-29,2023-09-24,Pending
PO001882,SUP003,ITM00126,545,2023-01-07,2023-01-19,Cancelled
PO001883,SUP010,PRO00133,173,2025-09-18,2025-10-14,In Transit
PO001884,SUP010,ITM00023,,2024-09-15,2024-10-01,In Transit
PO001885,SUP005,PROD00164,112,2023-04-09,2023-04-30,Delayed
PO001886,SUP028,PRO00180,306,2023-09-18,2023-10-11,Pending
PO001887,SUP027,PROD00185,142,2024-02-25,2024-03-21,Cancelled
PO001888,SUP020,ITM00139,101,2023-06-08,2023-07-21,
PO001889,SUP002,PRO00148,201,2025-07-30,2025-08-22,Delayed
PO001890,SUP022,SKU00154,540,2023-02-20,2023-03-11,Cancelled
PO001891,SUP023,PROD00167,478,2023-12-03,2024-01-14, Pending 
PO001892,SUP027,ITM00114,334,2025-08-20,2025-10-06,Delivered
PO001893,SUP010,PRO00010,543,2025-03-21,2025-04-16,Cancelled
PO001894,SUP001,ITM00021,104,2025-09-10,2025-10-28,Delivered
PO001895,SUP006,ITM00176,198,2025-05-12,2025-06-15,Pending
PO001896,SUP005,PRO00052,119,2025-02-24,2025-03-11,Cancelled
PO001897,SUP014,PRO00074,338,2023-07-14,2023-07-23,Delivered
PO001898,SUP011,SKU00159,500,2024-09-14,2024-09-29,Delivered
PO001899,SUP016,PRO00047,312,2025-09-03,2025-10-03,Delayed
PO001900,SUP003,SKU00094,465,2023-07-22,2023-09-07,Pending
PO001901,SUP022,PRO00047,451,2023-07-16,2023-07-31,Pending
PO001902,SUP017,PRO00097,412,2025-06-04,2025-07-04,Delayed
PO001903,SUP015,PRO00053,158,2024-10-10,2024-11-07,Pending
PO001904,SUP019,PRO00005,180,2023-04-14,2023-05-06,Cancelled
PO001905,SUP025,ITM00011,85,2024-08-27,2024-09-01,In Transit
PO001906,SUP010,ITM00135,136,2024-11-30,2025-01-17,In Transit
PO001907,SUP005,PRO00131,510,2025-01-16,2025-01-23,Delayed
PO001908,SUP014,PROD00024,,2024-12-06,2024-12-15,Delayed
PO001909,SUP013,SKU00179,119,2024-06-09,2024-06-16,In Transit
PO001910,SUP025,PRO00193,226,2023-07-02,2023-07-20,In Transit
PO001911,SUP009,SKU00138,260,2024-07-04,2024-08-06,Cancelled
PO001912,SUP023,PROD00008,234,2024-03-29,2024-04-11,Delivered
PO001913,SUP015,ITM00034,293,2023-08-13,2023-09-28,Cancelled
PO001914,SUP026,PRO00027,267,2025-02-11,2025-02-16,Delayed
PO001915,SUP016,PRO00148,72,2025-06-30,2025-08-16,Delayed
PO001916,SUP013,ITM00134,507,2023-08-15,17-09-2023,Pending
PO001917,SUP001,ITM00015,431,2024-03-01,2024-04-12,Delivered
PO001918,SUP027,PRO00162,283,2024-05-27,2024-07-01,In Transit
PO001919,SUP011,PROD00192,437,2023-07-23,2023-08-16,Pending
PO001920,SUP030,ITM00099,277,2023-03-02,2023-04-06,Delivered
PO001921,SUP016,SKU00143,101,2024-03-29,2024-05-10,In Transit
PO001922,SUP028,SKU00170,174,2023-06-19,2023-08-06,Pending
PO001923,SUP012,PRO00115,433,2023-03-22,2023-03-29,Pending
PO001924,SUP030,ITM00110,105,2023-11-15,2023-12-22,Delayed
PO001925,SUP006,ITM00050,224,2025-07-22,2025-08-03,Delivered
PO001926,SUP004,PRO00085,277,2024-07-26,2024-08-31,Pending
PO001927,SUP007,ITM00021,320,2024-11-26,2024-12-17,Delayed 
PO001928,SUP001,PROD00073,180,2023-10-13,2023-11-20,Pending
PO001929,SUP009,ITM00040,395,2024-10-10,2024-11-16,Delayed
PO001930,SUP017,ITM00105,505,2024-04-09,2024-05-04,Cancelled
PO001931,SUP016,PRO00068,395,2025-03-23,2025-04-06,Pending
PO001932,SUP020,PRO00037,525,2025-03-29,2025-05-18,Pending
PO001933,SUP027,ITM00058,265,2025-02-17,2025-03-10,Cancelled
PO001934,SUP029,ITM00105,262,2024-05-29,2024-07-07,Cancelled
PO001935,SUP020,SKU00072,334,2025-03-06,2025-04-25,Delayed
PO001936,SUP001,PRO00060,224,2024-08-19,2024-08-24,Delivered
PO001937,SUP003,PROD00051,159,,2024-02-02,Delayed
PO001938,SUP017,PRO00039,72,2023-06-23,2023-07-11,Pending
PO001939,SUP023,SKU00009,520,2023-08-01,2023-09-06,Cancelled
PO001940,SUP030,SKU00142,471,2025-06-16,2025-07-10,In Transit
PO001941,SUP001,PROD00048,495,2023-07-22,2023-09-07,Delayed
PO001942,SUP004,PROD00106,512,2025-05-23,2025-06-09,Delayed
PO001943,SUP016,SKU00089,135,2023-07-16,2023-08-16,Pending
PO001944,SUP009,PRO00003,76,2024-06-25,2024-07-02,Cancelled
PO001945,SUP013,SKU00140,88,2024-01-21,2024-02-17,Pending
PO001946,SUP012,PRO00148,451,2024-02-10,2024-03-08,Cancelled
PO001947,SUP029,SKU00169,307,2023-07-09,2023-07-14,Pending
PO001948,SUP015,ITM00023,182,,2024-04-17,Cancelled
PO001949,SUP023,PROD00132,165,2023-05-24,2023-06-05,In Transit
PO001950,SUP025,SKU00046,160,2023-10-01,2023-10-30,Pending
PO001951,SUP011,SKU00196,114,2024-08-18,2024-09-08,Delivered
PO001952,SUP028,PROD00090,50,2023-05-30,2023-07-04,In Transit
PO001953,SUP026,SKU00143,286,2024-08-27,2024-09-12,In Transit
PO001954,SUP021,ITM00071,54,2024-01-01,2024-01-19,Pending
PO001955,SUP004,SKU00072,524,2024-03-03,2024-04-16,Cancelled
PO001956,SUP030,SKU00143,221,2024-10-07,2024-11-15,In Transit
PO001957,SUP015,PRO00028,537,2023-07-11,2023-08-10,In Transit
PO001958,SUP001,PROD00121,123,2024-07-24,2024-08-30,Delayed
PO001959,SUP008,PRO00109,156,2024-10-01,2024-11-04,Delivered
PO001960,SUP021,ITM00110,167,2024-09-17,2024-10-11,Delayed
PO001961,SUP010,PRO00012,546,2023-05-19,2023-06-11,Pending
PO001962,SUP027,PRO00053,144,2023-01-02,2023-01-20,In Transit
PO001963,SUP006,PRO00163,90,2023-11-18,2023-12-26,Pending
PO001964,SUP021,ITM00112,107,2023-06-28,2023-07-10,In Transit 
PO001965,SUP020,PRO00017,70,2023-08-28,2023-10-07,Pending
PO001966,SUP019,PROD00048,84,,2023-04-17,Cancelled
PO001967,SUP012,PRO00028,247,2024-02-02,2024-03-06,Delayed
PO001968,SUP009,PROD00129,,2024-02-23,2024-03-24,Delivered
PO001969,SUP026,PROD00107,446,2024-03-08,2024-04-07,Delivered
PO001970,SUP026,ITM00040,209,2024-01-20,2024-02-16,In Transit
PO001971,SUP029,PROD00018,408,2024-06-25,2024-06-30,Delayed
PO001972,SUP013,ITM00023,255,2024-08-21,2024-09-14,Cancelled
PO001973,SUP008,PRO00157,54,2025-04-06,2025-05-09,In Transit
PO001974,SUP027,PRO00195,399,2025-08-31,2025-10-02,Pending
PO001975,SUP006,PRO00162,535,2023-11-08,2023-11-23,In Transit
PO001976,SUP020,ITM00033,442,2025-03-24,2025-04-27,In Transit
PO001977,SUP018,PRO00115,291,2023-05-16,2023-05-26,Cancelled
PO001978,SUP005,PRO00095,289,2023-03-01,2023-04-12,Cancelled
PO001979,SUP015,SKU00083,284,2023-07-18,2023-08-06,Delayed
PO001980,SUP026,PROD00084,399,2023-06-03,2023-07-12,Delivered
PO001981,SUP022,SKU00088,427,2024-03-06,2024-03-14,In Transit
PO001982,SUP026,PROD00107,388,2023-03-22,2023-04-24,In Transit
PO001983,SUP028,PRO00161,354,2025-02-05,2025-03-06,Cancelled
PO001984,SUP018,PRO00085,414,,2024-06-14,In Transit
PO001985,SUP019,PRO00012,498,2023-10-22,2023-10-31,Pending
PO001986,SUP019,PRO00131,376,2023-08-14,2023-08-29,In Transit
PO001987,SUP014,PRO00081,497,2024-08-14,2024-09-09,Pending
PO001988,SUP007,PROD00016,442,2025-02-05,2025-03-09,Delivered
PO001989,SUP010,PROD00008,396,2025-06-25,2025-07-21,Cancelled
PO001990,SUP004,ITM00126,278,2024-10-25,2024-11-29,Pending
PO001991,SUP005,PROD00056,75,2023-01-20,2023-02-25,Delayed
PO001992,SUP001,PRO00150,480,2023-07-24,2023-08-12,Delivered
PO001993,SUP020,SKU00154,408,2023-11-15,19-12-2023,In Transit
PO001994,SUP009,SKU00072,97,2023-07-04,2023-07-27,Pending
PO001995,SUP021,PROD00056,406,2023-07-23,2023-08-22,Pending
PO001996,SUP017,ITM00063,325,2024-03-31,2024-05-09,Delivered
PO001997,SUP016,PROD00090,336,2023-07-28,2023-08-10,Pending
PO001998,SUP017,SKU00093,357,2023-12-04,2023-12-19,Cancelled
PO001999,SUP009,PRO00014,403,2025-01-13,2025-02-18,In Transit
PO002000,SUP001,PRO00038,240,2025-07-17,2025-07-22,Delivered
PO002001,SUP012,PRO00155,84,2025-05-28,2025-06-20,Cancelled
PO002002,SUP008,ITM00071,386,2023-08-04,2023-09-04,Pending
PO002003,SUP001,PROD00080,426,2023-10-24,2023-11-08,Delivered
PO002004,SUP009,ITM00040,171,2024-12-06,2024-12-16,Cancelled
PO002005,SUP027,SKU00101,83,2023-07-28,2023-08-04,In Transit
PO002006,SUP006,PRO00156,302,,2023-05-18,Pending
PO002007,SUP019,PROD00199,484,2023-12-06,2024-01-09,Pending
PO002008,SUP011,PROD00102,247,2024-12-03,12/24/2024,Delivered
PO002009,SUP025,PRO00085,299,2025-09-03,2025-10-19,Pending
PO002010,SUP005,ITM00034,175,2023-12-17,2024-01-02,In Transit
PO002011,SUP025,PROD00059,121,2023-07-02,2023-08-09,Cancelled
PO002012,SUP006,PRO00039,450,2025-02-09,2025-03-31,Delayed
PO002013,SUP006,SKU00120,363,2025-01-12,2025-01-25,Delayed
PO002014,SUP001,SKU00159,171,2023-10-20,2023-11-23,In Transit
PO002015,SUP006,PRO00029,,2023-09-05,2023-10-06,Cancelled
PO002016,SUP003,SKU00069,432,2023-08-31,2023-09-18,In Transit
PO002017,SUP006,SKU00120,353,2024-04-29,2024-05-19,Cancelled
PO002018,SUP016,ITM00091,113,20-08-2023,2023-08-26,Pending
PO002019,SUP018,PRO00068,361,2023-05-28,2023-07-07,Delayed
PO002020,SUP010,SKU00186,493,2023-04-22,2023-05-26,In Transit
PO002021,SUP002,SKU00188,394,2024-07-27,2024-09-06,Cancelled
PO002022,SUP030,ITM00033,502,2024-03-19,2024-04-10,Pending
PO002023,SUP016,ITM00139,479,2025-07-19,2025-08-23,Delivered
PO002024,SUP019,PRO00146,401,2024-02-25,2024-03-23,Cancelled
PO002025,SUP030,PRO00198,391,2024-04-05,2024-04-26,Cancelled
PO002026,SUP028,PROD00044,502,2024-06-01,06/11/2024,Pending
PO002027,SUP016,PRO00151,325,2023-09-06,2023-10-14,In Transit
PO002028,SUP017,ITM00077,492,2025-06-08,2025-06-30,Cancelled
PO002029,SUP006,PRO00193,73,2025-05-24,29-05-2025,Pending
PO002030,SUP005,PRO00037,464,2024-03-21,2024-04-01,Delayed
PO002031,SUP027,SKU00196,157,2023-03-12,2023-03-17,Pending
PO002032,SUP029,PROD00165,302,,2023-12-22,In Transit
PO002033,SUP011,PRO00068,190,2024-11-16,2024-12-19,In Transit
PO002034,SUP014,ITM00126,59,2024-02-05,2024-03-14,Delayed
PO002035,SUP016,PRO00013,328,2025-08-29,2025-09-17,Cancelled
PO002036,SUP021,ITM00065,127,2024-07-28,2024-09-04,Cancelled
PO002037,SUP020,PRO00092,408,2023-10-06,2023-10-20,In Transit
PO002038,SUP014,PROD00016,491,,2025-10-22,Cancelled
PO002039,SUP012,PROD00167,102,2024-06-26,2024-08-09,Delivered
PO002040,SUP001,PRO00007,501,2023-01-16,2023-02-12,Delayed
PO002041,SUP019,PRO00133,,2024-08-19,2024-10-05,Delivered
PO002042,SUP016,PRO00005,414,2025-02-04,2025-03-01,Delayed
PO002043,SUP023,PRO00198,203,2025-07-21,2025-08-15,Pending
PO002044,SUP030,ITM00011,374,2025-07-08,2025-08-01,Pending
PO002045,SUP002,PROD00185,525,2024-01-23,2024-02-24,Pending
PO002046,SUP015,PRO00047,107,2023-08-21,2023-08-31,Delayed
PO002047,SUP001,PROD00018,258,2023-09-12,2023-10-21,Cancelled
PO002048,SUP007,PRO00150,396,2023-04-26,2023-05-29,In Transit
PO002049,SUP010,SKU00152,488,2023-12-27,2024-02-15,Delayed
PO002050,SUP005,PRO00150,154,2023-10-14,2023-10-25,Delivered
PO002051,SUP020,ITM00023,415,2023-04-20,2023-05-28,Delayed
PO002052,SUP023,SKU00069,546,2023-06-11,2023-07-16,Pending
PO002053,SUP015,SKU00035,223,2023-05-14,2023-06-12, Delivered 
PO002054,SUP015,PROD00004,121,2023-07-26,2023-09-03,Delivered
PO002055,SUP015,PRO00007,120,2024-01-03,2024-02-10,Delayed 
PO002056,SUP028,SKU00083,475,2023-02-10,2023-03-31,In Transit
PO002057,SUP018,PROD00168,324,2025-08-16,2025-09-14,In Transit
PO002058,SUP010,PROD00117,536,2025-01-21,2025-03-05,Delivered
PO002059,SUP030,SKU00031,240,2023-06-29,2023-07-12,Delivered
PO002060,SUP001,PRO00119,498,2024-09-23,2024-10-09,Delivered
PO002061,SUP012,SKU00093,299,2024-05-01,2024-06-01, Delayed 
PO002062,SUP017,PRO00156,524,2024-10-07,2024-10-19,Delayed
PO002063,SUP014,PROD00075,168,2024-12-20,2025-01-12,Pending
PO002064,SUP006,ITM00105,402,2023-03-04,2023-04-05,Delivered
PO002065,SUP001,SKU00061,361,2023-09-15,2023-10-11,Delayed
PO002066,SUP022,PRO00053,300,2023-07-11,2023-08-26,Pending
PO002067,SUP004,SKU00194,156,2023-07-11,2023-08-07,In Transit
PO002068,SUP029,PROD00153,377,2024-06-15,01-08-2024,In Transit
PO002069,SUP006,PRO00029,141,2023-09-13,2023-11-02,Pending
PO002070,SUP015,ITM00015,320,2024-02-12,2024-03-01,In Transit
PO002071,SUP010,PROD00062,186,2023-11-06,2023-11-20,Delivered
PO002072,SUP027,PROD00167,,2023-04-27,2023-05-27,Delayed
PO002073,SUP011,PRO00180,183,2023-12-03,2023-12-24,Delayed
PO002074,SUP005,PROD00049,465,2023-03-07,2023-03-22,Delivered
PO002075,SUP022,SKU00122,522,2024-01-25,2024-02-23,In Transit
PO002076,SUP002,PROD00062,535,2023-12-21,2024-01-24,Cancelled
PO002077,SUP010,PROD00184,260,2025-01-14,2025-02-14,Delivered
PO002078,SUP009,SKU00124,375,2023-01-18,2023-03-03,In Transit
PO002079,SUP013,SKU00152,160,2023-04-17,2023-05-21,Pending
PO002080,SUP007,PROD00048,440,2023-12-09,2024-01-17,Cancelled
PO002081,SUP023,SKU00196,222,2025-05-23,2025-07-05,Delivered
PO002082,SUP013,PRO00014,438,2024-08-29,2024-10-16,In Transit
PO002083,SUP013,SKU00086,442,2025-02-25,03/16/2025,Delivered
PO002084,SUP009,PROD00174,254,2023-04-22,2023-06-02,Delayed
PO002085,SUP003,SKU00046,477,2024-12-12,2024-12-22,Delivered
PO002086,SUP013,SKU00009,445,2023-01-25,2023-02-01,Pending 
PO002087,SUP006,ITM00128,182,2024-08-05,2024-08-18,Pending
PO002088,SUP011,PRO00012,329,2024-04-09,2024-04-21,Pending
PO002089,SUP007,SKU00116,408,2023-04-18,2023-05-25,Cancelled
PO002090,SUP014,PRO00137,156,2025-05-08,2025-06-06,Cancelled
PO002091,SUP015,PRO00028,529,2024-05-03,2024-06-08,Delivered
PO002092,SUP011,ITM00015,508,2023-12-15,2024-01-13,Pending
PO002093,SUP007,PRO00060,398,2024-11-14,2024-11-19,Delayed
PO002094,SUP029,PRO00019,139,23-01-2025,2025-02-18,Cancelled
PO002095,SUP018,ITM00110,517,2024-11-11,2024-12-26, Pending 
PO002096,SUP006,PRO00097,243,2023-02-08,2023-02-27,Delivered
PO002097,SUP007,SKU00124,380,2023-11-21,2024-01-04,Delayed
PO002098,SUP017,PROD00121,525,2024-03-02,2024-03-08,Cancelled
PO002099,SUP018,SKU00072,193,2025-07-06,29-07-2025,Pending
PO002100,SUP018,SKU00057,214,2024-01-19,2024-02-23,Cancelled
PO002101,SUP030,ITM00096,427,2025-01-29,2025-02-05,Delivered
PO002102,SUP025,PROD00049,122,2025-05-16,2025-06-11,Delayed
PO002103,SUP018,PROD00165,233,2025-02-18,2025-02-28,Delivered
PO002104,SUP019,PROD00004,204,2024-07-27,2024-08-31,Delivered
PO002105,SUP029,ITM00091,545,2024-05-01,2024-05-11,Delivered
PO002106,SUP002,PRO00119,128,2025-04-09,2025-05-04,Cancelled
PO002107,SUP021,PRO00047,,2023-05-16,2023-05-21,In Transit
PO002108,SUP015,PRO00029,182,2025-08-11,2025-09-14,Pending
PO002109,SUP028,ITM00099,539,2024-08-25,2024-09-29,Pending
PO002110,SUP002,PROD00178,220,2024-04-21,2024-06-10,In Transit
PO002111,SUP023,SKU00026,354,2024-09-08,2024-10-01,Delayed
PO002112,SUP022,SKU00179,52,2023-07-07,2023-08-08,Cancelled
PO002113,SUP023,SKU00118,310,2023-12-04,2024-01-03,In Transit
PO002114,SUP019,PRO00037,119,2024-12-01,2024-12-28,In Transit
PO002115,SUP025,SKU00031,218,2024-08-05,2024-08-27,Pending
PO002116,SUP004,SKU00093,149,2025-06-18,2025-07-29,In Transit
PO002117,SUP007,PRO00195,175,2024-12-25,2025-01-20,Delivered
PO002118,SUP015,ITM00110,116,2025-03-05,2025-04-11,In Transit
PO002119,SUP010,PRO00003,418,2023-12-10,2024-01-22,Cancelled
PO002120,SUP005,PRO00146,499,2024-10-30,2024-11-19,In Transit
PO002121,SUP005,SKU00072,344,2024-07-03,2024-07-18,In Transit
PO002122,SUP025,ITM00110,392,2023-05-07,2023-05-14,Pending
PO002123,SUP012,PRO00042,203,2023-05-10,2023-06-02,Cancelled
PO002124,SUP010,SKU00188,368,2025-07-12,2025-08-06,Delayed
PO002125,SUP001,PRO00074,295,2023-12-23,2024-01-08,Delivered
PO002126,SUP004,SKU00120,159,2025-04-24,2025-06-10, Delayed
PO002127,SUP030,PROD00149,103,2024-01-27,2024-02-05,Delayed
PO002128,SUP005,PRO00198,87,2025-07-09,2025-08-21,Delayed
PO002129,SUP001,PRO00037,325,2025-05-29,2025-07-17,Pending
PO002130,SUP006,SKU00142,490,2025-09-09,2025-10-12,Delayed
PO002131,SUP015,PRO00146,379,2025-08-01,2025-09-11,Delivered
PO002132,SUP024,PRO00162,176,07/22/2025,2025-09-09,Delivered
PO002133,SUP027,PROD00084,492,2023-03-16,2023-04-22,Cancelled
PO002134,SUP014,PRO00014,206,2024-04-05,2024-05-06, Delivered 
PO002135,SUP008,SKU00103,269,11/27/2023,2023-12-02,Delivered
PO002136,SUP025,SKU00067,203,2025-01-26,2025-02-08,Pending
PO002137,SUP024,PRO00055,174,2024-09-12,2024-10-10,In Transit
PO002138,SUP019,PRO00064,307,2023-12-06,2024-01-17,In Transit
PO002139,SUP021,PRO00195,420,2024-06-07,2024-07-06,Pending
PO002140,SUP020,PROD00184,389,2024-08-17,2024-09-17, Delivered
PO002141,SUP014,ITM00111,317,2023-10-16,2023-11-11,Cancelled
PO002142,SUP023,SKU00116,180,2025-08-02,2025-08-16,Cancelled
PO002143,SUP023,PROD00075,378,2025-01-08,2025-02-14,Cancelled
PO002144,SUP021,PROD00171,115,2023-03-16,2023-04-07,Delivered
PO002145,SUP009,SKU00069,156,2023-12-25,2024-01-01,In Transit
PO002146,SUP020,PROD00117,98,2023-08-24,2023-08-30,Cancelled
PO002147,SUP029,SKU00067,81,2025-09-07,09/29/2025,Cancelled
PO002148,SUP010,PRO00068,161,2023-06-23,2023-08-12,Delayed
PO002149,SUP025,PRO00115,334,2024-12-18,2025-01-16,Delivered
PO002150,SUP017,SKU00196,439,2024-06-24,2024-07-28,Delivered
PO002151,SUP012,PRO00180,153,2024-09-11,04-10-2024,In Transit
PO002152,SUP003,PROD00006,338,2025-09-22,2025-11-08,Cancelled
PO002153,SUP016,ITM00114,198,2023-11-10,2023-12-28,In Transit
PO002154,SUP026,PRO00104,472,2024-04-08,2024-05-25,Delivered
PO002155,SUP012,PROD00167,358,2025-09-17,2025-10-06,In Transit
PO002156,SUP005,SKU00035,513,2023-02-12,2023-02-26,Pending
PO002157,SUP026,ITM00110,304,2025-06-29,2025-08-13,Cancelled
PO002158,SUP012,ITM00127,77,2024-12-09,2024-12-16,In Transit
PO002159,SUP015,ITM00091,469,2024-10-03,2024-11-21,Cancelled
PO002160,SUP020,PROD00084,437,2025-08-10,2025-08-30,Delayed
PO002161,SUP007,PROD00008,343,2023-06-20,2023-07-12,Delayed
PO002162,SUP012,ITM00172,79,2023-06-21,06/30/2023,
PO002163,SUP023,PROD00125,148,2023-03-17,2023-04-03,Delivered
PO002164,SUP015,PROD00185,79,2024-08-05,2024-09-02,Cancelled
PO002165,SUP018,PRO00095,168,2025-09-11,2025-09-20,In Transit
PO002166,SUP007,PROD00084,181,2025-08-05,2025-09-06,In Transit
PO002167,SUP022,PROD00090,526,2023-07-08,2023-07-17,Pending
PO002168,SUP026,PROD00129,472,2025-09-02,2025-10-05,In Transit
PO002169,SUP027,PROD00160,528,2023-06-20,2023-07-31,Delayed
PO002170,SUP022,PRO00055,128,2025-08-17,2025-10-04,Pending
PO002171,SUP019,PRO00053,53,2025-07-28,08/11/2025,In Transit
PO002172,SUP023,PRO00146,270,2023-01-10,2023-02-13,Delivered
PO002173,SUP011,SKU00061,120,2023-12-06,2024-01-22,In Transit
PO002174,SUP002,SKU00094,243,2023-02-16,2023-04-03,Cancelled
PO002175,SUP020,PRO00032,124,2025-02-08,2025-03-21,Delivered
PO002176,SUP030,PROD00171,541,2023-10-12,2023-11-03,Cancelled
PO002177,SUP018,SKU00188,430,2024-08-30,2024-10-12,Delayed
PO002178,SUP028,SKU00067,329,2024-09-30,2024-10-10,In Transit
PO002179,SUP005,PROD00045,263,2023-09-12,2023-10-30,Cancelled
PO002180,SUP015,ITM00166,124,2025-01-04,2025-02-17,Delivered
PO002181,SUP012,PRO00087,199,2023-07-03,2023-07-09,In Transit
PO002182,SUP013,ITM00091,288,2023-04-15,2023-04-28,Delayed 
PO002183,SUP014,PRO00029,462,2024-06-30,2024-08-04,Cancelled
PO002184,SUP021,SKU00138,208,2023-06-01,2023-07-11,Pending
PO002185,SUP013,SKU00035,139,2024-05-20,14-06-2024,Cancelled
PO002186,SUP013,PRO00133,59,2025-05-15,2025-06-28,Cancelled
PO002187,SUP020,SKU00141,97,2024-07-01,2024-07-10,Pending
PO002188,SUP008,PRO00097,513,2023-05-14,2023-06-09,Delivered
PO002189,SUP026,PRO00198,122,2024-09-10,2024-10-19, Delayed 
PO002190,SUP017,PROD00145,127,2024-04-28,2024-06-04,Cancelled
PO002191,SUP022,ITM00189,,2024-05-30,2024-06-06,In Transit
PO002192,SUP015,PROD00080,504,2023-11-25,2024-01-02,Cancelled
PO002193,SUP012,PRO00081,489,2023-11-18,2023-12-04,Pending
PO002194,SUP010,ITM00065,240,2024-05-14,2024-05-31,In Transit
PO002195,SUP015,PRO00100,334,2023-08-26,2023-10-03,Delayed
PO002196,SUP023,PRO00151,267,2023-12-06,2023-12-16,In Transit
PO002197,SUP023,PROD00044,529,2025-07-10,2025-08-25,Delayed
PO002198,SUP003,ITM00001,465,2025-09-02,2025-10-17,Delayed
PO002199,SUP003,ITM00065,500,2023-01-17,2023-01-22,Cancelled
PO002200,SUP007,ITM00001,466,2024-04-30,2024-05-28,Pending
PO002201,SUP012,ITM00158,190,2024-02-20,2024-03-13,Cancelled
PO002202,SUP011,PROD00075,375,2023-08-09,2023-08-16,Delayed
PO002203,SUP027,PRO00144,101,2023-06-01,2023-06-25,Delayed
PO002204,SUP025,PRO00180,122,2024-09-16,2024-10-08,Delayed
PO002205,SUP007,PRO00007,109,2024-04-16,2024-06-05,In Transit
PO002206,SUP030,PROD00073,382,2024-06-24,2024-07-03,Delayed
PO002207,SUP025,PRO00085,189,2023-04-27,2023-05-10,Pending
PO002208,SUP025,PROD00016,214,2024-11-24,2025-01-02,Delivered
PO002209,SUP014,SKU00190,275,,2025-04-17,In Transit
PO002210,SUP002,ITM00189,434,2024-12-14,2025-01-25,Pending
PO002211,SUP028,PRO00183,294,2024-05-10,2024-05-20,Delayed
PO002212,SUP019,SKU00170,97,2023-02-26,04/03/2023,Pending
PO002213,SUP030,PROD00016,273,2025-01-06,2025-02-19,Delayed
PO002214,SUP013,ITM00050,150,2023-04-26,2023-05-21,In Transit
PO002215,SUP007,SKU00116,296,2024-02-20,2024-04-03,Cancelled
PO002216,SUP022,PRO00100,56,2024-08-17,2024-08-30,In Transit
PO002217,SUP020,PRO00012,281,2024-08-14,2024-09-29,Delayed
PO002218,SUP016,PRO00003,132,2024-03-04,2024-03-27,Pending
PO002219,SUP014,PROD00062,79,2025-04-25,2025-05-15,Delivered
PO002220,SUP019,SKU00067,172,2024-09-27,2024-10-24,Delivered
PO002221,SUP013,PROD00048,56,2023-03-03,2023-03-20,Delivered
PO002222,SUP007,PRO00037,478,2025-08-02,2025-08-17,Delivered
PO002223,SUP012,PRO00028,534,2024-01-19,2024-01-26,In Transit
PO002224,SUP009,SKU00190,269,2025-03-15,2025-03-29,In Transit
PO002225,SUP025,PROD00153,285,2023-03-29,2023-04-17,Delivered
PO002226,SUP011,SKU00098,96,2025-06-29,2025-07-16,Delivered
PO002227,SUP011,SKU00188,162,2025-03-21,2025-04-30,Pending
PO002228,SUP007,SKU00173,403,2025-03-29,2025-04-26,Pending
PO002229,SUP024,ITM00105,130,2024-05-24,2024-06-19,Delivered
PO002230,SUP019,PROD00051,340,2024-08-15,2024-09-22,In Transit
PO002231,SUP008,SKU00173,263,2025-09-23,2025-10-31,Pending
PO002232,SUP008,SKU00143,231,2023-12-11,2023-12-24,Cancelled
PO002233,SUP004,PRO00100,115,2024-03-14,2024-03-25,Cancelled
PO002234,SUP025,PRO00092,414,2025-06-27,2025-08-04,Pending
PO002235,SUP008,SKU00057,316,01-12-2024,2024-12-13,Cancelled
PO002236,SUP022,SKU00140,479,2023-08-04,2023-09-23,Delivered
PO002237,SUP026,PROD00136,237,2025-02-06,2025-02-12,Pending
PO002238,SUP017,PROD00059,103,2025-04-23,2025-05-15,Delivered
PO002239,SUP024,PROD00160,139,2025-06-06,2025-06-23,Pending
PO002240,SUP018,PRO00087,496,2023-10-10,2023-10-18,In Transit
PO002241,SUP025,PROD00108,472,2024-02-22,2024-04-05,In Transit
PO002242,SUP018,PROD00178,218,2024-02-11,2024-03-04,
PO002243,SUP024,PROD00168,203,2024-05-06,2024-06-22,In Transit
PO002244,SUP023,SKU00089,132,2025-02-04,2025-02-16,Pending
PO002245,SUP009,SKU00181,215,2025-04-10,2025-05-01,Delivered
PO002246,SUP010,PROD00108,271,2025-05-26,2025-07-04,Pending
PO002247,SUP022,ITM00011,395,2023-08-30,2023-09-23,Delayed
PO002248,SUP021,ITM00040,323,2025-01-27,2025-03-17,In Transit
PO002249,SUP015,PROD00045,149,2024-12-20,2025-01-08,In Transit
